0,0.833333,3319.02,229063,212465
0.5,0.757576,1332.7,92002.2,85335.8
1,0.645161,737.684,50936.9,47246.1
1.5,0.529101,1051.13,72556.1,67298.6
2,0.319489,583.853,40293.5,37373.7
2.5,0.200401,385.824,26619.6,24690.7
3,0.0844595,181.54,12503.2,11597.1
3.5,0.0398883,79.8552,5472.51,5075.86
4,0.0131027,23.4169,1564.1,1450.67
4.5,0.00280702,4.87556,275.937,255.89
5,0.000731491,2.15146,82.9549,76.9201
