0,0.413223,612.463,42278.7,39215.6
0.5,0.291545,538.052,37142.7,34451.7
1,0.220751,517.274,35703.3,33116.4
1.5,0.113766,446.431,30808.4,28576.1
2,0.0597729,384.625,26536.5,24613.7
2.5,0.0437254,310.784,21430.4,19877.5
3,0.0170736,232.688,16029.6,14868.1
3.5,0.00665735,157.048,10798.2,10015.7
4,0.00201609,93.0318,6369.4,5907.8
4.5,0.000487092,47.594,3225.41,2991.65
5,0.000103272,20.6222,1358.62,1260.16
