0,0.2849,1231.44,45576.2,39418.2
0.5,0.262467,936.034,34641.4,29960.8
1,0.154083,614.404,22733.9,19662.2
1.5,0.0976562,255.855,9459.54,8181.43
2,0.0660939,182.939,6757.65,5844.6
2.5,0.034002,97.185,3577.48,3094.06
3,0.0154154,43.1989,1574.36,1361.61
3.5,0.00677186,15.6042,548.918,474.721
4,0.00211341,5.93472,187.406,162.063
4.5,0.000681426,2.6529,63.6587,55.0424
5,0.000210735,1.84171,32.2876,27.9171
