0,0.591716,1737.63,119956,111266
0.5,0.431034,1527.61,105447,97807.3
1,0.269542,1290.22,89054.3,82602
1.5,0.142857,965.893,66664.8,61834.6
2,0.0773395,662.35,45705.3,42393.5
2.5,0.0300842,396.121,27317.1,25337.6
3,0.00903261,189.119,13017.9,12074.5
3.5,0.00216525,71.2075,4867.19,4514.39
4,0.00039684,23.3092,1551.65,1439.14
4.5,6.4e-05,6.55452,388.633,360.433
5,1.1e-05,2.27907,90.1441,83.597
