0,0.3861,967.552,66781.1,61942.5
0.5,0.273224,944.123,65162.4,60441
1,0.198807,859.95,59347.6,55047.4
1.5,0.106838,796.068,54934.1,50953.6
2,0.0570125,682.027,47057,43647.2
2.5,0.0386399,545.316,37613.5,34888
3,0.0139567,409.548,28233.4,26187.5
3.5,0.00587855,261.313,17992.1,16688.3
4,0.00151683,152.347,10462.2,9704.05
4.5,0.000379841,74.258,5065.2,4698.12
5,7.8e-05,30.4179,2034.54,1887.09
