0,0.330033,204.34,7571.28,6548.9
0.5,0.254453,180.333,6679.95,5777.92
1,0.17452,124.25,4595.82,3975.16
1.5,0.106724,79.7076,2943.13,2545.65
2,0.065445,56.337,2072.32,1792.42
2.5,0.0340948,29.5193,1074.33,929.17
3,0.0164555,18.6006,664.219,574.463
3.5,0.00708115,9.68128,330.014,285.4
4,0.00214078,4.42253,131.426,113.645
4.5,0.00071958,2.50322,58.1688,50.2951
5,0.000193548,1.70775,27.3401,23.6383
