0,0.141643,10.8229,220.169,168.038
0.5,0.137363,8.7239,174.246,133.019
1,0.0985222,7.32709,143.509,109.536
1.5,0.0726744,5.05523,93.0516,71.0436
2,0.0390778,4.1864,73.2868,55.948
2.5,0.031027,3.49023,57.2491,43.6919
3,0.0167392,2.50686,34.9642,26.6843
3.5,0.011989,2.16629,26.8691,20.5038
4,0.00495565,1.73879,17.0304,12.9942
4.5,0.00257652,1.55473,12.5424,9.56712
5,0.00110512,1.47134,10.3993,7.92929
