0,0.37594,24465.3,1.68816e+06,1.56583e+06
0.5,0.248139,20655.5,1.42527e+06,1.32199e+06
1,0.132802,16494.2,1.13812e+06,1.05565e+06
1.5,0.0693481,11572.5,798517,740654
2,0.0269179,7504.13,517783,480263
2.5,0.0103402,4161.11,287100,266296
3,0.00231358,1644.66,113449,105228
3.5,0.000495233,596.437,41108.5,38129.5
4,7.4e-05,164.899,11321.6,10501.1
4.5,1.1e-05,36.463,2452.59,2274.83
5,0,7.16645,427.461,396.471
