0,0.813008,322.146,22276.8,20663.1
0.5,0.826446,272.331,18830.9,17466.7
1,0.657895,244.145,16886,15662.7
1.5,0.454545,176.95,12236.1,11349.6
2,0.283286,144.11,9954.86,9233.53
2.5,0.191939,85.7812,5915.75,5487.06
3,0.0881057,47.5427,3259.92,3023.6
3.5,0.0381679,20.9645,1407.65,1305.52
4,0.0117897,8.44589,531.473,492.87
4.5,0.00346777,3.56868,185.333,171.854
5,0.000700236,2.05228,76.0812,70.5444
