0,0.46729,77.1636,2864.04,2477.48
0.5,0.414938,62.5851,2323.19,2009.73
1,0.302115,57.6647,2134.73,1846.63
1.5,0.18315,33.9011,1248.76,1080.22
2,0.112486,16.7897,607.633,525.589
2.5,0.0677507,14.4045,514.606,445.094
3,0.027248,6.86022,228.991,198.032
3.5,0.0134608,3.67613,106.727,92.2794
4,0.00580686,2.47204,58.46,50.5428
4.5,0.00173061,1.86032,33.8572,29.2696
5,0.000536772,1.68509,26.2357,22.6847
