0,0.330033,314.175,11635.3,10063.7
0.5,0.254453,283.254,10488.1,9071.43
1,0.17301,181.668,6720.5,5812.73
1.5,0.102145,112.829,4168.46,3605.39
2,0.0659196,76.9103,2833.6,2450.82
2.5,0.0339098,36.8806,1346.7,1164.74
3,0.0162522,23.9475,862.071,745.578
3.5,0.00713521,11.6021,401.072,346.856
4,0.00210389,4.87987,148.36,128.291
4.5,0.000723956,2.61767,62.4014,53.9558
5,0.000193548,1.72162,27.8535,24.0823
