0,0.423729,1811.76,125052,115992
0.5,0.325733,1613.68,111377,103308
1,0.155521,1436.72,99154.3,91969.9
1.5,0.104275,1130.98,78047.7,72392.5
2,0.0388048,839.588,57928.3,53730.8
2.5,0.0170707,550.548,37972,35220.4
3,0.00456558,285.163,19643.6,18220
3.5,0.00121536,129.186,8868.12,8225.4
4,0.000237002,47.6881,3234.07,2999.65
4.5,2.5e-05,14.6001,943.994,875.552
5,3e-06,4.16324,220.258,204.284
